player_id,gw,xp,generated_at,source_version,prediction_tag
3,5,0.0,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
3,6,0.0,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
3,7,0.0,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
3,8,0.0,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
4,1,5.991941928863525,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
4,2,4.76839542388916,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
4,3,5.151833534240723,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
4,4,5.327969074249268,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
4,5,5.000112533569336,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
4,6,5.782639980316162,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
4,7,5.2090163230896,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
4,8,5.722537517547607,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
5,1,0.0,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
5,2,0.0,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
5,3,0.0,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
5,4,0.0,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
5,5,0.0,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
5,6,0.0,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
5,7,0.0,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
5,8,0.0,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
6,1,0.0,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
6,2,0.0,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
6,3,0.0,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
6,4,0.0,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
6,5,0.0,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
6,6,0.0,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
6,7,0.0,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
6,8,0.0,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
7,1,1.2550625801086426,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
7,2,1.0892257690429688,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
7,3,1.1472671031951904,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
7,4,1.1035327911376953,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
7,5,1.1003742218017578,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
7,6,1.1933128833770752,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
7,7,1.09073007106781,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
7,8,1.1549323797225952,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
8,1,1.1696398258209229,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
8,2,0.9650883674621582,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
8,3,1.0370019674301147,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
8,4,1.0226638317108154,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
8,5,0.9939107894897461,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
8,6,1.1144413948059082,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
8,7,1.0051082372665405,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
8,8,1.0844155550003052,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
9,1,1.3464897871017456,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
9,2,1.0594432353973389,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
9,3,1.1604225635528564,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
9,4,1.1480485200881958,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
9,5,1.1028376817703247,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
9,6,1.2731306552886963,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
9,7,1.1230676174163818,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
9,8,1.234382152557373,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
10,1,1.2759565114974976,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
10,2,1.1084965467453003,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
10,3,1.1673665046691895,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
10,4,1.1551978588104248,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
10,5,1.1319289207458496,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
10,6,1.2305392026901245,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
10,7,1.1408448219299316,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
10,8,1.2057697772979736,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
11,1,1.0274707078933716,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
11,2,0.8540987968444824,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
11,3,0.9151672124862671,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
11,4,0.9173260927200317,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
11,5,0.8839739561080933,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
11,6,0.9882621765136719,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
11,7,0.9018089771270752,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
11,8,0.9690697193145752,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
12,1,6.052180290222168,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
12,2,5.027726173400879,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
12,3,5.374885559082031,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
12,4,5.205838203430176,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
12,5,5.124987602233887,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
12,6,5.71981143951416,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
12,7,5.121676445007324,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
12,8,5.52817440032959,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
13,1,5.194817543029785,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
13,2,4.465799331665039,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
13,3,4.709558486938477,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
13,4,4.6184234619140625,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
13,5,4.5432000160217285,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
13,6,4.97245454788208,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
13,7,4.557069778442383,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
13,8,4.849191665649414,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
14,1,5.532897472381592,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
14,2,4.502814769744873,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
14,3,4.851943492889404,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
14,4,4.681412220001221,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
14,5,4.600454807281494,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
14,6,5.198432445526123,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
14,7,4.596815586090088,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
14,8,5.0054931640625,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
15,1,2.228687047958374,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
15,2,1.7907259464263916,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
15,3,1.9440083503723145,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
15,4,1.8285095691680908,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
15,5,1.820167899131775,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
15,6,2.0656116008758545,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
15,7,1.7946984767913818,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
15,8,1.9642517566680908,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
16,1,1.8667593002319336,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
16,2,1.5516115427017212,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
16,3,1.6619102954864502,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
16,4,1.5787999629974365,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
16,5,1.5727972984313965,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
16,6,1.7494134902954102,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
16,7,1.5544703006744385,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
16,8,1.6764771938323975,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
17,1,2.023740291595459,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
17,2,1.659061074256897,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
17,3,1.7866953611373901,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
17,4,1.69052255153656,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
17,5,1.6835767030715942,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
17,6,1.887951374053955,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
17,7,1.6623691320419312,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
17,8,1.8035515546798706,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
18,1,1.8980387449264526,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
18,2,1.5754202604293823,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
18,3,1.6883336305618286,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
18,4,1.6032530069351196,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
18,5,1.597108244895935,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
18,6,1.7779113054275513,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
18,7,1.578346610069275,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
18,8,1.703245759010315,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
19,1,4.175986289978027,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
19,2,3.631730079650879,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
19,3,3.8108248710632324,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
19,4,3.7684144973754883,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
19,5,3.6967101097106934,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
19,6,4.0224199295043945,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
19,7,3.7213244438171387,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
19,8,3.941917896270752,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
20,1,1.3403300046920776,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
20,2,1.22343111038208,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
20,3,1.2643446922302246,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
20,4,1.2335162162780762,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
20,5,1.2312896251678467,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
20,6,1.2968025207519531,2026-08-21T05:58:30.257739+00:00,8c7e18eba1488dd5a7d4bdb00d4da0a75e895717,7046ea3f-844a-4408-8ded-38241e6c2df3
